review_text,label,source,paper_id
"This paper tackles a reasonably interesting problem — how to select samples for few-shot learning — and the empirical scope is genuinely impressive. 20 strategies, 5 FSL approaches, 8 image + 6 text datasets. I'll give credit where it's due: the sheer breadth of experimentation here is commendable and must have taken considerable effort.

That said, I have some real concerns about the paper that I think need addressing before this is publishable at a top venue.

My biggest issue is with ACSESS itself. After reading the method section twice, I'm still not entirely clear on what's novel here beyond a fairly straightforward combination/ensemble of existing strategies. The optimization procedure described around equation 3-4 feels like a weighted selection mechanism that, in my experience, resembles AutoML-style portfolio approaches that have been around for years. The authors don't do nearly enough work situating their contribution against, say, algorithm selection literature or ensemble-based active learning. This feels like a significant gap.

The results in Table 2 and Table 3 show ACSESS consistently winning, but the margins are often quite small — sometimes within what I'd expect from variance in the few-shot sampling process itself. I didn't see sufficient statistical significance testing. With few-shot learning, variance is notoriously high, and reporting means without confidence intervals across multiple runs is, frankly, not acceptable by current standards. How many seeds? This needs to be crystal clear.

I also found the ""regression to random selection"" finding (Section 5.4 or thereabouts) genuinely interesting — probably the most interesting empirical finding in the paper — but it's treated almost as an afterthought. This deserves more analysis. Why does this happen? Is it a saturation effect? Are diverse strategies converging to the data manifold? I want more here.

The writing is serviceable but occasionally sloppy. There are places (around page 6-7) where the experimental setup description assumes familiarity with implementation details that aren't introduced until the appendix. Reorganize this.

One more thing that bothers me: the claim about ""modality dependence"" in the abstract is stated as a contribution but it's really just an observation from the tables. Calling it a finding requires more systematic analysis than ""strategy X works better on images than text.""

I'm also skeptical of including in-context learning alongside meta-learning and fine-tuning as if they're comparable paradigms for this analysis. The sample selection mechanism operates very differently in ICL — the prompt construction itself is part of the strategy. This conflation deserves at least a serious discussion.

Overall: the paper has value as an empirical study, and I think there's a publishable paper somewhere in here. But the methodological contribution of ACSESS needs stronger framing and justification, the statistical rigor needs improvement, and some of the more interesting findings are currently buried. I'd lean reject at this stage, with encouragement to revise substantially.",1,adversarial_bedrock_claude,p8qhVIo980
"This paper attempts to provide a theoretical foundation for adversarial examples by connecting them to near-zero eigenvalues in the empirical kernel of neural networks. The core claim — that adversarial examples correspond to near-zero Mercer eigenvalues — is an interesting one, and I appreciate the ambition to give a unified mathematical treatment of a phenomenon that has largely been studied empirically.

That said, I have serious concerns about this paper in its current form.

The theoretical framework, while mathematically dressed, feels like it may be circular in places. The characterization in Section 3 (I think around page 5-6) essentially defines adversarial examples in terms of a property of the kernel and then ""proves"" they have that property. I read through the main theorem twice and I'm not entirely convinced the assumptions are mild in any meaningful practical sense — particularly the assumptions on the activation function. The authors say ""mild assumptions"" in the abstract but I'd push back on that characterization. What does this actually cover? ReLU networks? The paper is vague here and this matters enormously for any claim of generality.

The experimental section is where my patience really wore thin. MNIST. In 2024. DeepFool on MNIST. This is not sufficient validation of a theoretical framework that claims to be ""unified."" I understand that proof-of-concept experiments exist, but the eigenvalue shift shown in Figure 3 is visually modest and the statistical analysis is thin. There's no comparison against clean examples in a rigorous distributional sense, and no attempt to show this holds on CIFAR-10, ImageNet, or even with other attack methods beyond DeepFool. The claim in the abstract that results are ""in strong agreement"" with theory feels oversold relative to what's actually demonstrated.

I also think the connection to Goodfellow's original conjecture deserves more careful treatment. Goodfellow's linearity hypothesis is referenced somewhat loosely here, and in my reading of his 2014 paper, the conjecture about rarity is more nuanced than the authors suggest. The paper should engage more critically with this rather than using it as rhetorical support.

There are genuine moments of interesting mathematics here — the kernel perspective is not entirely without merit and I've seen related ideas in work on neural tangent kernels — but the bridge between the theory and practical adversarial robustness is underdeveloped. Why should a practitioner care about this characterization? Does it suggest new defenses? New attacks? The paper doesn't really answer this.

Minor point: the writing needs work. Several sentences in the introduction are convoluted and I had to reread them to extract meaning.

I think this paper needs substantial revision before it's ready for publication at a top venue. The theoretical contribution needs cleaner exposition and genuinely mild assumptions, and the experiments need to move well beyond MNIST to support the claims being made. Not ready in current form.",1,adversarial_bedrock_claude,YmQyEdLIkU
"This paper tackles an interesting and practically relevant problem — optimizing tail performance in collaborative filtering rather than just average performance. The CVaR framing is natural here, and I appreciate that the authors ground this in real user satisfaction concerns rather than just presenting a theoretical exercise.

That said, I have some significant concerns.

The connection to CVaR is well-motivated in the intro, but I found the transition from the optimization objective to the actual iALS extension (Section 4 I think — my copy's page numbers got garbled in the PDF) somewhat abrupt. The authors essentially claim the iterative reweighting scheme converges to the CVaR optimum, but the theoretical justification felt thin to me. I might be wrong, but I don't think the convergence guarantees carry over cleanly to the non-convex matrix factorization setting, and the paper doesn't really address this gap honestly. A remark or even just an acknowledgment would go a long way.

The empirical evaluation is... okay. The datasets used are fairly standard (MovieLens, etc.) which is fine, but I'd want to see results on at least one truly large-scale dataset given the paper's repeated claims about ""web-scale"" applicability. Table 2 shows the tail NDCG improvements, and yes they're real, but the magnitude is modest in several cases. The authors should be more upfront about this rather than consistently framing results as ""excellent."" In my experience, reviewers and practitioners notice when authors oversell modest gains.

I found Figure 3 genuinely useful — it does a nice job illustrating how the user loss distribution shifts. More of this kind of visualization would strengthen the paper.

One thing that bothers me: the baseline comparison feels incomplete. There's related work on group fairness in recommendation and on distributionally robust optimization for RecSys that seems directly relevant but gets short shrift. Specifically, I'd expect comparisons against something like the work on exposure fairness or re-ranking approaches. Are those not applicable here? If not, explain why.

The computational efficiency claims are somewhat validated by the wall-clock experiments, though I'd want to know more about sensitivity to the CVaR threshold α. The ablation in the appendix touches on this but doesn't go far enough — what happens at really extreme α values?

Minor things: the abstract uses ""excellent"" twice which reads awkwardly. Several equations in Section 3 lack sufficient explanation of notation on first use, which slowed me down.

Overall, I think this is a solid contribution with a clear practical motivation, but it needs more rigorous theoretical discussion of convergence, stronger empirical baselines, and more honest framing of the results. I'm leaning weak accept but could be pushed either direction depending on the rebuttal.",1,adversarial_bedrock_claude,yarUvgEXq3
"This paper tackles the problem of generalized-smooth nonconvex optimization, proposing an independently-normalized SGD variant and analyzing convergence under both standard and generalized PL conditions. The topic is timely and I think the motivation is reasonable — generalized smoothness does come up in practice with transformers and certain loss landscapes.

That said, I have significant concerns about the novelty and technical contributions here.

The core algorithmic idea — combining gradient normalization with clipping — isn't particularly fresh. Normalized gradient methods and clipped SGD have both been studied extensively (Zhang et al. 2020, Cutkosky & Mehta 2020, among others), and ""independently-normalized"" feels like a relatively minor variation. The authors need to do a much better job in the related work section (around pages 3-4) distinguishing what is genuinely new here versus what is a straightforward combination of existing techniques. Right now I found the discussion there somewhat hand-wavy about why independent sampling is essential rather than just convenient for the analysis.

On the convergence analysis: the O(ε^{-4}) rate in Theorem 3 (if I'm reading the main results correctly around page 7) matches what you'd expect for nonconvex SGD, so there's no improvement in the asymptotic rate. The paper's claim seems to be about achieving this under *relaxed* assumptions. Fine, but I'd like to see a more careful comparison table — Table 1 exists but honestly I found it a bit hard to parse, particularly which rows are directly comparable in terms of what assumptions are being made. The footnotes are doing too much work there.

The generalized PL analysis in Section 3 is actually the part I found most interesting and potentially the stronger contribution. The interplay between normalization and the PL geometry is non-obvious. But after reading this section twice, I still wasn't fully clear on whether the convergence rate here is tight or whether there's slack in the analysis. Some discussion of lower bounds would strengthen the paper considerably.

Experiments are... fine. Figure 2 shows faster convergence on some language model tasks, but the baselines feel cherry-picked. Where's a comparison against AdaGrad or Adam with gradient clipping? In my experience, these are the natural practical competitors for this kind of algorithm, and their absence is conspicuous.

Minor things: Equation 4 has a notational inconsistency with what's defined on page 5 (the conditioning on the sigma-algebra appears and disappears inconsistently). Also the proof of Lemma 2 in the appendix seems to skip a non-trivial step around the handling of the cross terms — I might be wrong but this should be spelled out more carefully.

Overall, I think there's a decent paper buried here, but in its current form the contributions feel incremental and the presentation needs work. I lean toward rejection but would reconsider if the authors can sharpen the novelty claims and address the experimental gaps.",1,adversarial_bedrock_claude,O2GBkHujdP
"This paper proposes a method for improving gradient estimation in evolutionary strategies by incorporating surrogate gradient information from past descent directions. The core idea is to project the ES gradient estimate onto a subspace that guarantees improvement over the surrogate, which is a reasonably clean theoretical contribution. I'll share my thoughts, though I have mixed feelings overall.

The theoretical result in Section 3 is the strongest part of the paper. The guarantee that the method always finds a direction at least as good as the surrogate gradient is appealing, and the proof for linear functions is clean. However, the gap between ""works provably for linear functions"" and ""works well in practice for neural network optimization"" is enormous, and I don't think the paper adequately bridges this. The authors acknowledge this with the ""simplifying assumptions"" caveat in the abstract, but after reading Section 4 twice, I'm still not convinced the theoretical intuitions survive into the nonlinear regime in any meaningful sense. This feels like a significant weakness that the authors somewhat paper over.

On the empirical side — MNIST and some RL tasks is honestly pretty weak evaluation for a paper appearing in 2024. MNIST is essentially a solved benchmark and tells us little about whether this scales. I'd want to see results on something more challenging: continuous control benchmarks with higher dimensionality, or at least MuJoCo tasks with proper comparisons against CMA-ES and recent ES variants like OpenAI ES or ARS. Table 2 shows improvements but the variance across seeds isn't always reported consistently, which makes it hard to assess statistical significance. I might be wrong, but some of those improvements look like they could be within noise.

The ""no extra computational cost"" claim in the abstract is technically true but a bit misleading — you're reusing previous gradient estimates, which does mean you carry additional memory and there are implicit assumptions about stationarity of the landscape between steps that aren't really discussed.

I found the related work section somewhat thin. The connection to quasi-Newton methods and BFGS-style curvature estimation feels relevant but is barely touched on. Work on guided ES (Maheswaranathan et al.) is cited but I don't think the comparison is deep enough — their approach also uses surrogate gradient information and a more thorough experimental comparison would strengthen the paper considerably.

One more thing: the writing in Section 5 gets quite dense and I lost the thread of the argument around equation 8. A figure illustrating the geometric intuition of the projection would help enormously here.

In my experience reviewing optimization papers, the ones that stick are the ones with either very strong theory or very compelling empirical results. This paper has decent theory but limited empirical scope. I'm leaning toward weak reject, though I'd encourage the authors to revise and resubmit with stronger baselines and broader experiments. The core idea has merit.",1,adversarial_bedrock_claude,H1lOUeSFvB
"This paper tackles an interesting problem — finding lottery tickets in GNNs — and proposes a dual perspective framework (DGLT) that combines regularization-based network pruning with hierarchical graph sparsification. I've spent a fair amount of time with this one and have mixed feelings.

The motivation is reasonable. The critique of GLT requiring full pretraining is valid, and I appreciate that the authors attempt to ground their approach in graph information bottleneck theory. The theoretical analysis in Section 4 is one of the stronger parts of the paper, and I found the proof sketch connecting their sparsification to noise elimination genuinely interesting, though I'd want to see the full proofs verified more carefully — some steps felt hand-wavy to me.

That said, I have several concerns that prevent me from enthusiastically recommending acceptance.

First, the experimental evaluation feels thin in places. The baselines are somewhat dated, and I'm not convinced the authors are comparing against the strongest recent pruning and graph sparsification methods. Table 2 in particular — the performance numbers for some datasets look suspiciously close, and the claimed ""triple-win"" of high sparsity + performance + explainability isn't rigorously demonstrated. How is explainability actually being measured here? The paper gestures at this but never operationalizes it convincingly.

Second, the hierarchical graph sparsification component (Section 3.2 if I recall correctly) is described in somewhat vague terms. After reading this twice I still wasn't entirely sure how the hierarchy is constructed in practice and what the computational cost is. The claim that this avoids ""massive information loss"" compared to GLT's sampling is asserted more than demonstrated.

Third — and this is maybe my biggest issue — the ""dual perspective"" framing feels a bit overclaimed. Transforming a random ticket into a lottery ticket versus finding one through iterative pruning are complementary approaches, sure, but I'm not sure this constitutes a genuinely dual perspective in any formal sense. It reads more like a different optimization strategy than a fundamentally new conceptual lens.

The writing is generally okay but has some rough patches, particularly in the introduction where the motivation feels repetitive. The related work section is adequate.

I'm not saying this is bad work. The GIB-based analysis is a genuine contribution and the empirical results are generally positive. But the paper is trying to claim too many things at once — better sparsity, better performance, AND explainability — and doesn't fully deliver on all of them. In my experience, papers that claim triple wins usually end up with mixed wins at best.

I'd lean toward weak reject. The core ideas have merit but need sharper formalization, stronger baselines, and a more honest treatment of the explainability claims. Happy to revise this assessment if the authors can address the evaluation concerns.",1,adversarial_bedrock_claude,Dvs-a3aymPe
"This paper proposes using Wasserstein autoencoders as a principled framework for imposing structural constraints like fairness and conditional independence in latent representations. The core claim — that WAEs are ""more principled"" than VAE-based approaches because penalties arise naturally from the WAE functional constraints rather than being ad hoc — is the central selling point here.

I'll be honest: I found the theoretical exposition in Section 3 somewhat compelling on first read, less so on second. The argument that WAE's constraint-based formulation naturally induces encoder structure is interesting, but I'm not entirely sure the paper makes a convincing case that this is fundamentally different from what you get with a carefully designed VAE penalty. The authors wave at this distinction repeatedly but I felt it was never made rigorous enough to really land. Equation (6) in particular — the derivation of the induced penalty — felt like it was doing a lot of work without sufficient justification of why the specific decomposition chosen is the natural one.

The experimental section is where I have the most concerns. Table 1 and Table 2 show results on standard fairness benchmarks (Adult, German credit), but the margins over baselines like FFVAE and CVAE are modest and I'm genuinely unsure whether the differences are statistically significant — no confidence intervals are reported anywhere. This is a serious issue. In my experience reviewing fairness papers, the choice of demographic parity vs equalized odds metric can completely change which method ""wins,"" and the paper doesn't sufficiently interrogate this sensitivity. The qualitative generation results in Figure 3 look fine but are cherry-picked in a way that's hard to evaluate.

I also think the related work section undersells some relevant recent work on invariant representations — papers from the causal representation learning literature (Schölkopf et al. direction) feel conspicuously absent given the framing around structural constraints and conditional independence.

The writing is generally clear, though the introduction is a bit long-winded and takes too long to get to the actual contribution. Page 4 has a paragraph starting ""In this paper, we demonstrate..."" that basically repeats the abstract verbatim.

My bigger picture concern is novelty. Combining WAEs with fairness constraints feels incremental — the WAE framework is well-established (Tolstikhin et al. 2018 as the authors acknowledge), and fairness-aware autoencoders have been studied extensively. The ""principled"" framing needs to be demonstrated more forcefully, ideally with an ablation showing that the induced penalties actually matter versus simpler baselines.

I'm leaning toward rejection in the current form. The ideas aren't bad, but the paper needs stronger theoretical justification for the ""principled"" claim, statistical rigor in experiments, and a more honest comparison with the broader literature. With significant revision this could be a solid contribution.",1,adversarial_bedrock_claude,PXibCVxXdT
"This paper tackles an interesting and practically important problem — extending the context window of LLMs without blowing up memory and compute. The recurrent compression idea is not entirely new (it echoes work like AutoCompressors, ICAE, and to some extent Mamba-style recurrent processing), but the specific formulation and the instruction reconstruction component do add something to the conversation.

That said, I have significant concerns about the empirical evaluation that I couldn't shake even after reading the paper a second time.

The passkey retrieval results (nearly 100% at 1M tokens) sound impressive in the abstract, but honestly, passkey retrieval is a pretty synthetic benchmark at this point. I'd argue it tells us very little about whether the model actually *understands* long contexts versus memorizing positional patterns during training. The BLEU-4 of 0.95 on text reconstruction is also hard to interpret without knowing what baseline compression methods score — is 0.95 good? Against what? The paper is somewhat self-congratulatory here without adequate comparison.

The long-text QA results are where I'd focus most attention, and frankly the numbers in Table 2 (if I'm reading it right) show the method is ""comparable"" but in several cases notably below the uncompressed baseline. The authors wave this away with the compression rate justification, which is fair to some extent, but I think the framing in the abstract is a bit misleading. ""Comparable"" is doing a lot of heavy lifting.

I'm also not entirely convinced by the instruction reconstruction methodology. The motivation is clear — compression degrades instruction-following — but the proposed fix feels somewhat ad hoc. Why does reconstructing the instruction specifically help? Is it the reconstruction loss during training, the inference procedure, or something else? The ablation in Section 4.x touches on this but doesn't cleanly isolate the contribution. I might be wrong here, but after reading that section twice I still wasn't sure what the key mechanism was.

The compression rate of 32x is impressive on paper but I'd want to see wall-clock time comparisons and actual memory profiles, not just theoretical calculations. In my experience these numbers can be misleading depending on implementation details.

Writing quality is okay but not great. Several sentences in the introduction are awkward (""delve into the prevalent issue"" appears twice in slightly different forms), and the related work section reads like a list rather than a coherent positioning of this work. Figure 1 is helpful but Figure 3 is nearly unreadable at print size.

Bottom line: the core idea has merit and the 1M token compression result is eye-catching, but the paper needs stronger baselines, cleaner ablations, and more honest framing of where it falls short. I'm leaning toward rejection in current form, but I think this is fixable with a serious revision.",1,adversarial_bedrock_claude,GYk0thSY1M
"This paper addresses an interesting problem — how to properly integrate permutation-based pretext tasks into end-to-end self-supervised learning without the usual discretization hack of treating it as classification over a fixed set of permutations. The core idea of using differentiable ranking (specifically building on NeuralSort or similar work, I assume) to backpropagate through the inversion step is technically sound and I appreciate that the authors are tackling something that's been an acknowledged limitation in the field for a while.

That said, I have several concerns after reading this twice.

The most significant issue for me is the comparison with modern SSL baselines. The experiments seem to validate the approach against somewhat dated or narrow baselines. Given that DINO, MAE, and similar methods have largely moved the conversation away from permutation/jigsaw-style pretext tasks, I think the authors need to be much more explicit about where this work fits in the landscape. Is the claim that permutation pretext tasks are competitive with contrastive/masking approaches in general, or just that differentiable ranking improves *within* this family? I found the framing slightly misleading in places — the abstract implies broad improvements that the experimental results in Tables 2-3 don't quite deliver at the scale modern readers expect.

The multi-modal experiments (music, video) are genuinely interesting and I think that's actually the stronger selling point of the paper. The frequency-space permutation for spectrograms is a neat idea and I'd have liked to see this explored more deeply rather than treated somewhat briefly. The video results are reasonable but not striking.

I'm also not entirely sure the ablation in Section 4.x (I'm going from memory on the exact section) sufficiently disentangles the benefit of ""more permutations"" from ""better gradient signal through differentiable ranking."" These seem like two separate contributions that could be affecting results in entangled ways, and I think the paper would be stronger if they were more carefully separated.

On the writing — it's generally clear but gets a bit hand-wavy in the theoretical justification for why more permutations necessarily leads to better representations. The intuition makes sense, but I'd want something a bit more rigorous or at least an empirical analysis that more carefully controls for the number of permutations versus the differentiability aspect.

Minor point: Figure 3 is a bit hard to parse at small size, and I had to zoom in significantly to understand what was being illustrated about the patch types.

Overall, I think this is decent work with a genuine technical contribution, but the positioning needs rethinking and the empirical validation could be stronger given how fast this subfield moves. I'm leaning borderline. Not a rejection, but needs revision to sharpen the claims and situate itself more honestly relative to the current state of SSL.",1,adversarial_bedrock_claude,xTV-wQ-pMrU
"This paper proposes SALT, a hybrid architecture that shares attention weights between transformer layers and linear layers for tabular data. The core idea is relatively straightforward — reuse the attention matrix computed in the transformer block to also weight a parallel linear pathway — and I'll admit the intuition is reasonable. But I have some significant concerns.

First, the empirical evaluation. Table 2 shows comparisons across several benchmarks, but I found the dataset selection somewhat cherry-picked or at least underexplained. Why these particular datasets? The tabular deep learning community has been burned repeatedly by evaluation protocols that favor certain architectures on certain splits. After reading this twice, I couldn't find a clear description of how hyperparameters were tuned across competing methods — this matters enormously when comparing against XGBoost or CatBoost, which are quite sensitive to tuning. If the baselines were run with default parameters while SALT was carefully tuned, the comparisons are basically meaningless.

The technical contribution itself — I'm genuinely uncertain how novel this really is. FT-Transformer, TabNet, and several other architectures have explored various forms of attention-weighted feature interactions. The authors claim the ""sharing"" is novel, but I think they need to engage more seriously with related work. The description around equations (3)-(5) is where the key idea lives, and honestly it felt underexplained. I had to re-read it several times and I'm still not 100% sure I understand the gradient flow implications of sharing the attention matrix. A diagram showing this more clearly would help significantly — Figure 1 is too high-level.

The semi-supervised and pre-training experiments in Section 4.3 feel tacked on. The improvements look modest and the experimental setup is thin. Why these specific missing-data ratios? What's the baseline for the pre-training scenario?

One thing I did appreciate: the ablation in Table 4 is actually informative and shows the sharing mechanism does contribute positively over a pure transformer baseline. That's good. It's the kind of result that makes me think there's something real here, even if I'm skeptical of the magnitude of the claimed improvements.

The writing needs work. There are grammatical issues throughout (""it leads to improved performance and robustness"" appears almost verbatim in multiple places), and some claims are stated with more confidence than the evidence warrants. The claim that SALT ""outperforms tree-based ensemble models"" is stated pretty baldly in the abstract but the actual margins in the tables are often within noise.

My overall assessment: there's a potentially interesting idea here but the paper in its current form isn't ready. The evaluation methodology needs to be much more rigorous — I'd point the authors to the Grinsztajn et al. (2022) benchmark paper as an example of how to do this properly. The core technical contribution needs clearer exposition. I lean toward rejection but would be willing to reconsider with major revisions addressing the evaluation concerns specifically.",1,adversarial_bedrock_claude,LgjKqSjDzr
"The paper proposes InstructProtein, an LLM framework that attempts to bridge protein sequences and natural language through instruction tuning, with a knowledge graph-based instruction generation component. I've read this twice and have mixed feelings.

Let me start with what I think is genuinely interesting here: the KG-based instruction generation framework is the most novel contribution in my view, and the motivation for addressing annotation imbalance in protein-text corpora is well-founded. Anyone who has worked with Swiss-Prot or similar databases knows this is a real and frustrating problem. The chain-of-thought analogy for protein function reasoning is cute, though I think the authors somewhat oversell how tightly connected their approach actually is to CoT reasoning in NLP.

That said, I have several significant concerns. First, the evaluation metrics. For protein sequence generation, the paper relies heavily on sequence similarity and some functional metrics, but I'm not convinced these adequately capture whether the *generated* proteins are actually functionally coherent. In my experience, you can get reasonable sequence-level scores while producing something biologically meaningless. The authors should discuss this limitation more honestly — it's buried if it's there at all.

Second, the baselines feel cherry-picked or at least underspecified. How exactly were models like ProteinBERT or ESM adapted for the generative tasks here? This matters a lot for the ""outperforms by large margins"" claim in the abstract, which is frankly oversold language. Large margins compared to what, exactly? Table 2 (if I'm reading this right) shows improvements that are real but not uniformly dramatic.

The pre-training setup is described somewhat vaguely around pages 4-5. I'd want to know more about the data mixture ratios, how the model handles the tokenization boundary between protein sequences and natural language, and whether the observed gains come primarily from pre-training or from instruction tuning. This ablation feels incomplete.

I'm also not entirely sure the KG-derived instructions actually improve reasoning in the way claimed, versus simply adding more training signal. The ablation in Table 4 helps but doesn't fully disentangle these effects. Is the improvement from the KG structure itself, or just more data coverage?

Minor things: Figure 3 is hard to read, the caption doesn't explain the color coding well enough, and there are a few awkward phrasings throughout suggesting non-native English that copy editing would fix.

Overall, I think this is a solid paper with a real contribution, but the writing needs to be more careful about what is actually demonstrated versus what is aspirational. The ""pioneering step"" and ""revolutionized"" language in the abstract is the kind of thing that makes reviewers skeptical before even reading the method. Tone it down. The core ideas are interesting enough to stand without the hype.

I'm leaning weak accept, but the authors need to address the evaluation validity concern substantively in their response.",1,adversarial_bedrock_claude,RS827PjAUs
"This paper tackles few-shot intent detection by reframing it as a QA retrieval problem, which is a reasonably interesting angle. I've seen a number of papers try creative reformulations of intent detection recently, and the core idea here isn't entirely novel (there's a growing body of work on cross-encoder/bi-encoder architectures for similar classification-as-retrieval tasks), but the specific combination proposed is at least worth discussing.

My main concern is with the clarity of the technical contribution. After reading sections 3 and 4 twice, I'm still not entirely sure what the architectural novelty is beyond combining existing components. The two-stage training (pre-training with self-supervised contrastive loss, then fine-tuning with token-level similarity) feels incremental. Equation 2 in particular — I found this confusing. The notation around the token-level similarity scoring isn't well-defined, and I couldn't tell whether this was a new scoring function or an adaptation of ColBERT-style MaxSim. If it's the latter, that should be stated explicitly and the delta from prior work made clear.

The experimental results on the three benchmarks (SNIPS, CLINC150, and NLU-Benchmark based on Table 2) look strong, and I appreciate that they include multiple K-shot settings. But I'm skeptical of some comparisons. Several baselines in Table 2 appear to use different backbone models — I might be wrong but I don't think this is adequately controlled for. When you swap in a stronger pre-trained model, performance differences can easily be explained by the backbone rather than the method. This is a real problem and needs to be addressed directly.

The ablation in Table 3 is helpful but incomplete. I'd want to see what happens when you remove the QA reformulation entirely and just train a standard bi-encoder with the same contrastive losses. That's the critical ablation. Without it, I can't tell if the QA framing is doing real work or if you're just getting gains from the training recipe.

I found the related work section a bit thin on the retrieval-augmented and dense retrieval side — DPR, ANCE, and similar work feel relevant and aren't discussed. Given that the whole architecture is essentially a dense retrieval system, this seems like an oversight.

Writing quality is okay but uneven. The abstract is fine, but around page 5-6 the prose gets dense and hard to follow. Some sentences in section 4.2 are doing too much work.

Overall: the results are promising and the idea is interesting, but the paper needs stronger justification of novelty, better-controlled baselines, and a cleaner ablation story. In its current form I think it's borderline. I'd lean toward weak reject but I'm genuinely uncertain — if the authors can address the ablation gap and the baseline fairness issue, this could be a solid contribution.",1,adversarial_bedrock_claude,gNI4_85Cyve
"This paper introduces MMMT-IF, a benchmark for evaluating instruction following in multimodal multi-turn dialogues, along with the PIF metric family. I'll share my thoughts on this work, which I think has some genuinely useful contributions but also some notable gaps.

The core idea is solid and addresses a real problem — existing benchmarks don't adequately stress-test models' ability to maintain instruction compliance over long, multi-turn dialogues with interleaved images. The observation about LLM judges being biased toward outputs from the same model family is interesting and I'd actually like to see this explored more rigorously. It feels almost like a throwaway finding when it deserves its own analysis.

The PIF metric is clean and I appreciate that it's grounded in code execution rather than model-based judgment. That's the right call. However, the 60% correlation with human ratings (mentioned in the abstract) is... honestly not that impressive? I've seen similar papers claim this is sufficient, but in my experience, 60% leaves a lot of room for the metric to miss things humans care about. The authors should be more forthcoming about what the remaining 40% disagreement looks like — are there systematic failure modes? Is the metric consistently wrong about certain instruction types?

The experimental findings themselves are interesting. The drop from 0.81 to 0.64 PIF across turns 1-20 is meaningful, and the ""append instructions to end of context"" ablation showing 22.3 point improvement is probably the most practically useful finding in the paper. This clearly implicates retrieval over long contexts as a key bottleneck, which I think is an important insight.

A few things that genuinely bothered me: First, the dataset construction methodology feels underspecified. How were the global instructions selected? What's the distribution of instruction types? I couldn't find a clear breakdown — maybe I missed it but after reading through the paper twice I still wasn't sure. Second, the benchmark only covers image-based Q&A. Why not video or other modalities? The ""multimodal"" framing feels a bit oversold for something that's really just image+text. Third, I'm not entirely sure the PIF-N-K family of metrics adds as much as the authors claim — the presentation around equations in that section is convoluted and I think a cleaner formulation with a concrete worked example would help enormously.

The comparison across only three commercial models (Gemini 1.5 Pro, GPT-4o, Claude 3.5 Sonnet) is limiting. I understand access issues, but including even one open-source model like LLaMA or InternVL would strengthen the paper considerably.

Overall I think this is decent work with a useful benchmark, but the paper needs tighter writing, better justification of design choices, and more thorough analysis of the metric's failure cases. I'd lean toward weak accept contingent on revisions.",1,adversarial_bedrock_claude,ic153qXFfx
"This paper proposes a ""Local VAE"" that attempts to handle datasets with locality structure by combining VAEs with gradient-based meta-learning (essentially MAML-style adaptation) to learn separate parameters for local neighborhoods. I've read through this twice and I have fairly significant concerns.

The core idea — that real-world data has local structure and we should have location-dependent model parameters — is reasonable enough in principle. But I think the paper severely undersells the connection to existing work. The relationship to MAML (Finn et al., 2017) and its many variants is acknowledged but not really grappled with seriously. This is essentially meta-learning applied to a generative model, and the literature on that is already quite rich (e.g., VAMPRIOR, various conditional VAE approaches, hierarchical VAEs). The novelty claim feels thin to me.

The experimental section is where I have the most trouble. The authors primarily demonstrate results on 3D Shapes, which is a synthetic, relatively clean dataset specifically designed to have disentangled factors. I'm not entirely sure this is the best showcase for ""multi-scale structured datasets"" — it almost feels like cherry-picking a dataset where you'd expect this kind of approach to work. Where are the results on something messier? CelebA? Something with genuinely complex local structure? The FID scores reported in Table 2 are better than baseline VAE, sure, but the margins aren't always convincing, and there's no statistical significance testing across runs.

Figure 3 is honestly hard to interpret. The generated samples look reasonable but I can't tell from the visualization alone whether the model is actually capturing locality or just learning a better global representation. More ablations here would really help — what happens when you remove the meta-learning component and just fine-tune locally? That baseline seems conspicuously absent.

The writing is also a problem. Several passages in the related work section (around page 3-4) are quite dense and at times confusing — ""the embedding model for the other local structure as a weak form of supervision"" took me a few readings to parse. The abstract similarly uses the term ""locality"" in a way that I think means something specific to the authors but won't land cleanly for most readers.

I'm also skeptical about scalability. The per-neighborhood parameter approach with meta-learning is computationally expensive, and the paper doesn't really address this honestly. The training times mentioned in passing suggest this doesn't scale well.

My overall assessment: the idea has some merit and I don't think it's wrong, exactly, but in its current form the paper feels incomplete. The experiments need to be substantially stronger, the baselines need to be more carefully chosen, and the theoretical justification for why this specific formulation is the right one is largely missing. I'd want to see this revised pretty substantially before it appears at a top venue.",1,adversarial_bedrock_claude,Skgaia4tDH
